,Genome_Bin,AROs
10655,GMBC10.090_048,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10656,GMBC10.107_140,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10657,GMBC10.108_798,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10658,GMBC10.109_574,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10659,GMBC10.110_173,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10660,GMBC10.111_772,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10661,GMBC10.112_101,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10662,GMBC10.112_674,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10663,GMBC10.113_735,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10664,GMBC10.115_155,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10665,GMBC10.115_345,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10666,GMBC10.120_174,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10667,GMBC10.120_180,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10668,GMBC10.123_222,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10669,GMBC10.123_247,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10670,GMBC10.126_268,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10671,GMBC10.127_085,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10672,GMBC10.127_131,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10673,GMBC10.130_413,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10674,GMBC10.131_100,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10675,GMBC10.131_558,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10676,GMBC10.140_458,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10677,GMBC10.143_599,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10678,GMBC10.146_489,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10679,GMBC10.146_913,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10680,GMBC10.148_583,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10681,GMBC10.160_639,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10682,GMBC10.160_675,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10683,GMBC10.164_209,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10684,GMBC10.164_672,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10685,GMBC10.174_715,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10686,GMBC10.178_293,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10687,GMBC10.180_877,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10688,GMBC10.181_882,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10689,GMBC10.189_964,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10690,GMBC10.195_031,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10691,GMBC10.196_565,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10692,GMBC10.209_493,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10693,GMBC10.210_406,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10694,GMBC10.210_409,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10695,GMBC10.226_323,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10696,GMBC10.226_418,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10697,GMBC10.244_050,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10698,GMBC10.244_064,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10699,GMBC10.251_308,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10700,GMBC10.262_122,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10701,GMBC10.262_425,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10702,GMBC10.262_606,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10703,GMBC10.263_094,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10704,GMBC10.263_164,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10705,GMBC10.263_356,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10706,GMBC10.263_475,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10707,GMBC10.263_967,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10708,GMBC10.264_702,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10709,GMBC10.265_143,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10710,GMBC10.265_731,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10711,GMBC10.265_756,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10712,GMBC10.266_673,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10713,GMBC10.267_337,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10714,GMBC10.269_269,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10715,GMBC10.269_362,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10716,GMBC10.269_650,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10717,GMBC10.270_547,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10718,GMBC10.270_667,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10719,GMBC10.270_721,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10720,GMBC10.272_416,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10721,GMBC10.272_428,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10722,GMBC10.272_727,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10723,GMBC10.272_951,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10724,GMBC10.272_987,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10725,GMBC10.273_042,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10726,GMBC10.273_333,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10727,GMBC10.273_483,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10728,GMBC10.274_168,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10729,GMBC10.274_263,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10730,GMBC10.274_417,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10731,GMBC10.274_587,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10732,GMBC10.274_625,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10733,GMBC10.275_008,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10734,GMBC10.275_580,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10735,GMBC10.275_860,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10736,GMBC10.276_799,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10737,GMBC10.277_954,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000494,ARO:3000574,ARO:3002905,ARO:3002925,ARO:3002976"
10738,GMBC10.066_367,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10739,GMBC10.072_359,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10740,GMBC10.258_493,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10741,GMBC10.265_401,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10742,GMBC10.268_100,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10743,GMBC10.269_599,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10744,GMBC10.278_033,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10745,GMBC10.278_471,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3003577,ARO:3003580,ARO:3004112,ARO:3004269"
10746,GMBC10.000_681,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10747,GMBC10.000_682,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10748,GMBC10.000_684,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10749,GMBC10.000_685,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10750,GMBC10.000_687,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10751,GMBC10.000_688,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10752,GMBC10.000_691,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10753,GMBC10.000_692,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10754,GMBC10.000_693,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10755,GMBC10.000_694,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10756,GMBC10.000_695,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10757,GMBC10.000_696,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10758,GMBC10.000_697,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10759,GMBC10.000_701,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10760,GMBC10.000_702,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10761,GMBC10.000_703,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10762,GMBC10.000_704,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10763,GMBC10.000_706,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10764,GMBC10.000_707,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10765,GMBC10.000_708,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10766,GMBC10.000_709,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10767,GMBC10.000_710,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10768,GMBC10.000_711,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10769,GMBC10.000_712,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10770,GMBC10.000_713,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10771,GMBC10.000_715,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10772,GMBC10.000_716,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10773,GMBC10.000_717,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10774,GMBC10.000_718,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10775,GMBC10.000_719,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10776,GMBC10.000_720,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10777,GMBC10.000_721,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10778,GMBC10.000_722,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10779,GMBC10.000_723,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10780,GMBC10.000_725,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10781,GMBC10.000_726,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10782,GMBC10.000_727,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10783,GMBC10.000_728,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10784,GMBC10.000_729,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10785,GMBC10.000_733,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10786,GMBC10.000_734,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10787,GMBC10.000_735,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10788,GMBC10.000_737,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10789,GMBC10.000_740,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10790,GMBC10.000_741,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10791,GMBC10.000_742,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10792,GMBC10.000_743,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10793,GMBC10.000_744,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10794,GMBC10.000_745,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10795,GMBC10.000_746,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10796,GMBC10.000_748,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10797,GMBC10.000_749,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10798,GMBC10.000_750,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10799,GMBC10.000_751,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10800,GMBC10.000_752,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10801,GMBC10.000_858,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10802,GMBC10.000_928,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10803,GMBC10.000_931,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10804,GMBC10.000_935,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10805,GMBC10.000_937,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10806,GMBC10.000_939,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10807,GMBC10.001_311,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10808,GMBC10.001_363,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10809,GMBC10.001_364,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10810,GMBC10.001_365,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10811,GMBC10.001_366,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10812,GMBC10.001_367,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10813,GMBC10.001_368,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10814,GMBC10.001_369,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10815,GMBC10.001_370,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10816,GMBC10.001_371,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10817,GMBC10.001_372,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10818,GMBC10.001_373,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10819,GMBC10.001_374,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10820,GMBC10.001_376,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10821,GMBC10.001_378,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10822,GMBC10.001_379,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10823,GMBC10.001_380,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10824,GMBC10.001_384,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10825,GMBC10.001_501,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10826,GMBC10.001_502,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10827,GMBC10.001_503,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10828,GMBC10.001_504,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10829,GMBC10.001_507,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10830,GMBC10.001_589,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10831,GMBC10.001_619,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10832,GMBC10.001_620,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10833,GMBC10.001_640,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10834,GMBC10.001_643,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10835,GMBC10.001_645,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10836,GMBC10.001_646,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10837,GMBC10.001_649,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10838,GMBC10.001_650,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10839,GMBC10.001_769,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10840,GMBC10.001_772,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
10841,GMBC10.001_777,"ARO:1000001,ARO:3000000,ARO:3000012,ARO:3000751,ARO:3002986,ARO:3003252,ARO:3003398"
